"SourceAccount","DestinationAccount","Date","Time","TrackingId","Amount","Type","TransactionId"
"2000000054","2000000307","6/8/2018","23:26:38","166853","220,000","کارت به کارت","24630620596"
"8000000030","6000000453","9/9/2019","2:21:23","130022","4,890,000","کارت به کارت","15375742984"
"9000000300","3000000037","09/27/2018","16:56:12","412139","410,000","کارت به کارت","56970954303"
"8000000266","1000000025","11/1/2018","11:58:03","527329","9,670,000","کارت به کارت","87167291389"
"6000000488","2000000149","06/16/2019","1:55:26","677519","48,340,000","پایا","80239215631"
"3000000049","3000000440","06/23/2019","17:28:40","313314","1,124,830,000","ساتنا","45673761453"
"7000000162","8000000266","3/12/2019","7:58:09","681701","621,250,000","ساتنا","81412594488"
"2000000364","9000000184","02/28/2018","14:38:48","328480","1,220,000","پایا","18249464646"
"7000000124","2000000216","5/12/2019","17:59:21","787202","1,254,480,000","ساتنا","96795277668"
"4000000028","9000000097","08/26/2017","2:44:58","140699","1,799,820,000","ساتنا","26062587180"
"1000000132","5000000303","12/21/2017","20:05:35","540532","480,000","کارت به کارت","16088597782"
"7000000204","9000000107","09/17/2018","6:49:05","450593","520,000","کارت به کارت","21985782143"
"3000000385","6000000333","05/21/2019","23:40:18","282036","381,570,000","پایا","22041948915"
"6000000226","8000000346","9/4/2017","10:17:38","836170","2,930,000","کارت به کارت","40857035631"
"7000000434","9000000052","08/17/2017","17:01:00","920594","13,670,000","کارت به کارت","87516061207"
"3000000345","9000000232","12/14/2017","13:38:38","407394","9,830,000","کارت به کارت","42448910840"
"6000000110","6000000135","08/18/2017","12:57:51","753281","980,220,000","ساتنا","60414985970"
"2000000217","5000000012","04/21/2017","17:39:17","921197","630,000","کارت به کارت","42965908223"
"1000000325","9000000263","06/17/2017","1:04:09","158577","3,290,000","پایا","40372263812"
"2000000149","3000000214","6/2/2019","3:32:18","369527","980,000","پایا","60860585805"
"4000000285","1000000319","12/12/2019","0:02:21","369397","7,500,000","پایا","63453609084"
"9000000431","9000000197","04/21/2019","7:23:29","329876","920,000","کارت به کارت","77805410786"
"4000000251","1000000372","3/10/2019","22:34:38","612318","30,000","پایا","96396782534"
"7000000125","3000000288","11/28/2019","21:44:54","470272","940,000","پایا","42074836318"
"9000000463","2000000438","2/3/2018","15:50:34","518411","912,140,000","ساتنا","25291905554"
"9000000416","9000000220","7/9/2019","3:33:23","147465","1,250,000","کارت به کارت","62001307333"
"8000000227","2000000194","09/15/2017","15:06:40","221403","26,200,000","کارت به کارت","15707843463"
"4000000245","8000000322","3/1/2018","2:46:17","938103","1,379,040,000","ساتنا","75194856476"
"1000000231","5000000274","10/6/2018","1:08:41","363171","4,430,000","کارت به کارت","16730331225"
"1000000022","4000000245","02/21/2017","23:00:42","679773","920,000","کارت به کارت","98567616135"
"4000000078","8000000280","2/5/2018","13:52:59","164003","479,630,000","پایا","25743311814"
"4000000150","4000000246","08/29/2019","23:30:49","484091","8,550,000","کارت به کارت","67034674034"
"4000000252","4000000251","9/5/2018","0:20:13","992460","470,000","کارت به کارت","32146197106"
"2000000411","8000000137","4/1/2017","4:25:56","245660","190,000","کارت به کارت","54835860521"
"6000000219","6000000392","2/11/2019","13:38:11","388413","17,210,000","کارت به کارت","32827483401"
"6000000359","1000000267","09/20/2018","1:34:57","346343","13,080,000","کارت به کارت","52303776740"
"9000000429","6000000473","02/15/2018","9:19:22","472511","1,260,000","کارت به کارت","17642683708"
"8000000071","7000000327","12/9/2017","17:24:46","608124","1,116,310,000","ساتنا","65251151527"
"3000000039","7000000444","1/10/2018","12:55:48","708050","4,870,000","کارت به کارت","49848882587"
"7000000283","3000000345","02/18/2017","21:44:03","299420","12,540,000","پایا","56591210750"
"7000000283","2000000438","10/19/2019","1:33:15","892173","1,407,930,000","ساتنا","80404778291"
"3000000371","3000000337","10/10/2017","13:51:34","716016","6,730,000","کارت به کارت","61515763314"
"5000000332","2000000433","07/27/2017","12:26:35","850193","720,000","کارت به کارت","34942782573"
"7000000350","8000000351","6/9/2017","11:06:23","361238","688,830,000","ساتنا","33230898552"
"2000000299","6000000359","11/19/2017","3:18:23","537096","980,000","کارت به کارت","15301808719"
"4000000191","5000000274","04/18/2017","7:17:29","349496","11,590,000","کارت به کارت","83852123674"
"1000000302","9000000220","09/18/2017","10:22:13","137033","327,440,000","پایا","75155744265"
"5000000465","6000000404","08/26/2017","14:27:00","595998","270,530,000","پایا","58689009249"
"2000000006","1000000310","4/1/2018","20:38:14","387745","240,000","پایا","36185104922"
"2000000436","6000000085","3/4/2018","13:51:05","657124","740,000","پایا","62076871858"
"3000000390","8000000442","8/8/2018","23:34:26","935668","1,582,390,000","ساتنا","97393955549"
"8000000201","3000000406","8/3/2019","6:52:08","356591","729,200,000","ساتنا","87085944310"
"8000000061","6000000056","5/10/2018","11:29:15","361219","357,120,000","پایا","86190613116"
"2000000323","2000000193","8/11/2017","18:54:40","499986","784,280,000","ساتنا","22514873610"
"2000000366","1000000267","03/20/2018","3:52:24","429554","831,570,000","ساتنا","97114844117"
"9000000182","6000000226","11/11/2019","16:42:32","858027","12,000,000","کارت به کارت","84625299493"
"7000000021","9000000429","6/4/2019","18:36:45","665496","1,141,460,000","ساتنا","45940059966"
"8000000402","2000000075","09/13/2019","0:25:49","334456","3,800,000","پایا","67953314355"
"2000000255","9000000053","5/2/2018","2:42:06","129465","8,470,000","پایا","62507517156"
"1000000310","7000000124","05/22/2017","11:26:06","191606","25,160,000","کارت به کارت","73397253306"
"3000000271","7000000124","8/6/2017","17:05:49","375493","482,550,000","پایا","66421728658"
"1000000175","7000000356","02/25/2017","18:28:32","431337","1,796,860,000","ساتنا","14007358369"
"2000000065","5000000334","03/14/2018","17:54:21","790522","6,380,000","کارت به کارت","42387182158"
"3000000339","5000000342","5/9/2018","14:07:59","142127","950,000","کارت به کارت","60071276614"
"6000000365","4000000486","09/26/2018","12:32:01","739455","4,580,000","پایا","15298726408"
"4000000245","8000000279","03/21/2017","8:53:57","321821","16,180,000","کارت به کارت","76031815742"
"3000000276","6000000192","12/4/2018","21:29:04","746962","636,390,000","ساتنا","64727015598"
"5000000158","6000000453","6/1/2017","12:09:08","689636","4,120,000","کارت به کارت","11747961368"
"5000000158","4000000228","03/24/2018","11:00:42","407389","260,000","کارت به کارت","23253394406"
"7000000283","2000000218","07/24/2018","16:19:53","112923","15,990,000","کارت به کارت","41987045783"
"4000000410","7000000350","4/8/2019","9:54:35","106961","900,000","پایا","31318727933"
"7000000124","2000000450","08/19/2018","7:22:39","223716","1,339,270,000","ساتنا","66169560931"
"4000000123","7000000007","11/20/2017","0:13:05","940315","180,000","کارت به کارت","58345131075"
"6000000330","3000000489","04/28/2017","9:03:19","569760","680,150,000","ساتنا","84215322381"
"3000000024","9000000199","06/13/2017","0:32:29","246444","7,200,000","پایا","27839858688"
"8000000227","4000000291","6/9/2018","1:00:32","837401","600,000","کارت به کارت","84835626546"
"7000000125","1000000460","12/10/2017","6:36:01","320184","2,910,000","کارت به کارت","89582964757"
"9000000004","5000000043","12/1/2017","22:36:10","110499","910,000","کارت به کارت","10391086702"
"7000000026","6000000476","7/8/2017","23:58:22","271788","1,456,010,000","ساتنا","45296346738"
"2000000241","6000000458","12/6/2018","22:02:39","237217","960,000","کارت به کارت","79882307539"
"2000000023","5000000338","07/16/2017","5:16:16","813796","140,000","پایا","60180804000"
"4000000412","8000000306","03/24/2017","5:50:39","152132","244,720,000","پایا","43725487524"
"3000000313","8000000496","1/3/2019","16:30:15","569087","1,821,520,000","ساتنا","55074691291"
"7000000297","8000000462","12/11/2017","4:38:17","705259","419,400,000","پایا","62570376866"
"5000000355","7000000057","8/5/2019","0:30:37","145736","6,090,000","کارت به کارت","87938305116"
"1000000236","9000000263","9/1/2018","20:47:08","660296","28,480,000","کارت به کارت","98809439080"
"5000000355","5000000273","07/18/2017","10:42:13","618924","430,000","کارت به کارت","12853984177"
"4000000304","5000000342","12/18/2019","9:00:54","787220","1,491,700,000","ساتنا","75324624041"
"9000000300","1000000236","04/22/2019","6:03:54","702562","349,930,000","پایا","82573909277"
"2000000031","8000000253","02/28/2019","5:34:02","919803","21,050,000","کارت به کارت","42210308732"
"5000000465","6000000456","05/14/2019","5:16:14","954885","810,000","کارت به کارت","27766184628"
"3000000385","4000000344","07/22/2018","13:34:56","767964","6,140,000","پایا","32178540344"
"9000000401","8000000308","06/29/2017","20:18:36","346333","250,000","پایا","28095941143"
"2000000438","2000000455","8/10/2018","8:04:55","271787","1,215,490,000","ساتنا","73467097609"
"7000000444","8000000190","4/12/2017","20:58:06","986902","74,690,000","پایا","42247070126"
"1000000025","8000000071","6/8/2019","15:43:12","308220","7,480,000","کارت به کارت","81674724526"
"5000000394","4000000101","6/9/2017","11:08:54","920222","16,050,000","کارت به کارت","84448964868"
"5000000047","2000000127","10/27/2017","18:59:43","776903","3,610,000","کارت به کارت","16461070284"
"9000000053","5000000151","12/21/2019","11:56:17","437078","27,720,000","کارت به کارت","39610248561"
"2000000027","2000000139","01/17/2018","20:04:07","701585","3,390,000","کارت به کارت","85534811515"
"2000000361","2000000217","09/18/2019","15:04:48","478782","500,000","کارت به کارت","80745028642"
"1000000175","1000000451","05/19/2017","15:33:47","366206","25,560,000","کارت به کارت","85128348041"
"7000000007","1000000460","11/17/2019","20:19:26","640997","303,770,000","پایا","96113157597"
"6000000098","6000000383","02/22/2019","19:27:52","174865","5,010,000","پایا","67483607135"
"8000000143","5000000012","03/13/2017","17:13:22","953632","8,850,000","کارت به کارت","93151693868"
"4000000389","8000000305","02/13/2019","11:59:36","815864","323,910,000","پایا","83260530776"
"4000000165","9000000439","01/15/2017","13:57:04","996615","2,900,000","کارت به کارت","59313508991"
"4000000150","4000000389","1/6/2018","9:58:08","108323","21,830,000","کارت به کارت","85964477614"
"8000000032","1000000242","10/2/2017","22:37:00","378602","3,330,000","کارت به کارت","40653513051"
"3000000037","3000000475","01/20/2017","0:49:31","735515","1,571,050,000","ساتنا","20017325683"
"5000000001","3000000371","10/3/2019","20:47:16","526165","1,513,830,000","ساتنا","93842125610"
"9000000197","3000000214","12/9/2018","1:56:19","628572","4,020,000","پایا","39291627220"
"8000000093","1000000314","5/1/2019","10:19:54","254828","26,180,000","کارت به کارت","75269571187"
"7000000200","3000000068","11/10/2019","10:42:10","257011","650,000","کارت به کارت","29565255616"
"5000000470","3000000019","3/1/2019","12:49:17","555283","1,003,190,000","ساتنا","71681469652"
"7000000029","3000000268","4/3/2018","12:26:48","101423","1,835,660,000","ساتنا","60972133093"
"7000000421","2000000216","03/20/2018","6:37:40","224470","22,640,000","کارت به کارت","73679463496"
"9000000053","2000000441","2/12/2019","8:16:23","379446","1,050,000","پایا","22604462212"
"6000000002","9000000183","8/5/2019","5:31:16","290662","1,883,970,000","ساتنا","19349647805"
"9000000263","5000000363","10/29/2017","16:49:55","934587","1,202,480,000","ساتنا","53869544747"
"6000000365","7000000057","9/6/2017","23:38:59","715033","3,840,000","پایا","47789460957"
"1000000003","8000000143","8/7/2017","20:23:16","392176","1,211,070,000","ساتنا","37298936415"
"7000000444","6000000015","11/22/2017","10:16:43","528422","1,569,680,000","ساتنا","86830738599"
"1000000282","1000000175","10/1/2018","2:33:40","987020","352,850,000","پایا","61760079910"
"4000000250","3000000084","02/13/2019","5:18:28","956529","910,000","کارت به کارت","63182997483"
"3000000157","6000000395","9/11/2018","12:23:28","833737","2,590,000","پایا","51782142830"
"9000000095","1000000336","3/9/2017","16:58:27","783958","24,040,000","کارت به کارت","18613196813"
"9000000108","4000000186","04/19/2019","2:37:32","921833","531,150,000","ساتنا","83792763378"
"9000000448","7000000204","7/11/2019","22:57:50","299995","15,300,000","کارت به کارت","67399712377"
"9000000108","9000000126","06/28/2019","20:18:41","809473","380,000","کارت به کارت","62710499420"
"8000000322","1000000171","11/28/2018","15:46:44","104161","430,000","کارت به کارت","81793813999"
"1000000261","7000000125","07/19/2017","20:58:21","811299","810,000","کارت به کارت","38709417757"
"2000000179","6000000287","04/27/2018","20:02:09","809454","19,860,000","کارت به کارت","93501443824"
"8000000293","7000000105","12/4/2018","4:26:48","912793","640,130,000","ساتنا","37620641413"
"7000000396","6000000381","09/16/2018","22:20:43","917719","92,070,000","پایا","90976819194"
"3000000390","4000000290","05/16/2019","4:20:10","384546","118,530,000","پایا","85819794214"
"8000000281","5000000394","05/26/2018","13:12:44","812360","8,990,000","کارت به کارت","64914875674"
"2000000215","8000000351","11/8/2018","10:05:50","819561","166,040,000","پایا","14306752563"
"3000000494","2000000307","07/21/2018","23:10:46","969989","426,630,000","پایا","55503239967"
"1000000302","8000000142","4/11/2018","6:22:25","242431","690,000","کارت به کارت","96972898991"
"3000000419","9000000221","8/9/2019","17:16:24","394451","426,570,000","پایا","31812841203"
"1000000081","5000000169","11/10/2019","20:45:36","325653","1,775,120,000","ساتنا","48723299661"
"8000000137","6000000110","12/2/2017","11:28:42","635581","793,650,000","ساتنا","63314844734"
"6000000256","6000000213","2/10/2019","3:39:19","871075","970,000","کارت به کارت","85871682807"
"6000000318","8000000262","12/24/2017","18:54:10","259132","2,960,000","کارت به کارت","97472309924"
"3000000337","8000000253","1/4/2017","4:18:25","573654","79,220,000","پایا","58546328159"
"4000000145","9000000422","4/5/2019","13:09:17","180099","410,000","کارت به کارت","47860015800"
"7000000114","7000000134","09/24/2017","8:11:14","830017","20,000","کارت به کارت","29866777956"
"4000000291","5000000011","5/4/2019","17:09:38","213071","1,955,670,000","ساتنا","37444074871"
"9000000108","4000000180","06/21/2019","1:12:24","478069","4,440,000","پایا","67850632062"
"7000000350","6000000177","02/17/2017","6:09:50","806743","8,560,000","کارت به کارت","89707965285"
"3000000276","4000000449","10/14/2018","0:04:16","649360","2,380,000","کارت به کارت","50919958078"
"7000000367","5000000445","05/24/2018","6:54:32","700412","17,300,000","کارت به کارت","15531522535"
"7000000396","6000000432","9/9/2019","3:50:45","736185","240,000","کارت به کارت","21767525048"
"9000000052","4000000150","10/24/2017","22:21:38","713341","12,300,000","کارت به کارت","58500390431"
"8000000018","9000000033","10/29/2018","13:25:47","288232","650,000","کارت به کارت","90596868344"
"4000000245","1000000335","2/2/2018","17:58:12","865423","19,540,000","کارت به کارت","49253369568"
"2000000216","2000000409","05/19/2019","20:43:25","739247","9,800,000","کارت به کارت","25339491128"
"6000000404","2000000307","04/21/2018","4:02:10","420165","750,000","کارت به کارت","80587519460"
"8000000253","7000000350","02/26/2019","15:36:04","879938","3,520,000","پایا","61543212791"
"4000000344","6000000381","07/20/2019","21:18:31","936189","840,000","کارت به کارت","30447554641"
"3000000214","9000000099","02/22/2019","3:18:51","227099","1,108,110,000","ساتنا","20193561636"
"8000000279","9000000033","7/7/2019","7:33:06","810803","1,561,060,000","ساتنا","25417265523"
"8000000322","3000000467","3/5/2017","0:05:51","149838","12,920,000","کارت به کارت","55518930148"
"4000000290","8000000402","6/8/2019","3:05:08","790359","544,500,000","ساتنا","12465260924"
"4000000291","6000000085","10/26/2018","20:32:47","834606","486,750,000","پایا","96868213664"
"2000000260","9000000448","05/19/2018","0:40:31","972573","13,700,000","کارت به کارت","83087968471"
"4000000368","8000000190","01/29/2017","0:43:39","535021","54,990,000","پایا","11879685973"
"6000000135","6000000036","8/6/2019","19:19:36","253584","168,860,000","پایا","66598243685"
"8000000279","6000000359","10/6/2017","10:33:47","322916","6,790,000","کارت به کارت","76164103323"
"5000000425","6000000386","4/11/2019","16:13:58","594280","1,830,050,000","ساتنا","43696339883"
"5000000481","4000000145","02/28/2019","20:42:08","984498","19,500,000","کارت به کارت","19474113200"
"8000000173","9000000196","10/19/2019","23:42:25","249846","764,070,000","ساتنا","73680783067"
"5000000141","7000000396","12/23/2018","11:10:19","563103","980,000","کارت به کارت","37534451795"
"9000000097","4000000294","09/27/2017","23:53:06","359381","460,000","کارت به کارت","19079337343"
"6000000192","3000000475","12/26/2017","5:49:38","318469","2,690,000","کارت به کارت","40618428741"
"1000000372","6000000432","10/7/2019","18:11:31","197381","3,830,000","کارت به کارت","39244037193"
"8000000388","9000000107","7/4/2019","10:08:06","629811","155,100,000","پایا","17572184552"
"8000000082","4000000368","04/27/2019","16:47:00","820563","290,000","پایا","41826385678"
"6000000234","2000000139","6/11/2019","18:21:44","131167","844,090,000","ساتنا","75017835953"
"7000000200","4000000067","7/1/2019","3:21:32","993321","7,230,000","پایا","24336492531"
"2000000436","2000000010","12/19/2017","17:52:50","288596","6,760,000","پایا","61322718226"
"1000000424","3000000159","08/13/2018","21:29:17","147396","1,171,370,000","ساتنا","99587929910"
"9000000416","7000000106","7/6/2017","13:39:15","403974","7,160,000","کارت به کارت","52034431874"
"3000000111","6000000085","10/2/2018","13:20:04","320822","1,406,270,000","ساتنا","35872955535"
"4000000191","8000000201","10/28/2019","6:27:11","222706","1,006,340,000","ساتنا","20370628003"
"9000000199","6000000109","9/8/2017","20:21:27","198712","7,220,000","پایا","52307459798"
"1000000319","1000000493","10/23/2017","3:20:21","203681","1,030,000","کارت به کارت","24395369200"
"6000000392","5000000342","08/15/2018","0:21:23","388599","530,000","کارت به کارت","63282261241"
"5000000011","2000000455","10/16/2017","4:36:49","750260","464,810,000","پایا","56542376477"
"7000000209","9000000490","12/5/2018","3:20:30","852304","29,880,000","کارت به کارت","30173886629"
"2000000241","3000000034","11/22/2018","10:51:08","791374","5,650,000","پایا","51084431980"
"7000000222","7000000207","9/12/2018","14:44:47","221244","1,665,550,000","ساتنا","64062077565"
"6000000185","8000000305","06/13/2018","23:57:21","170659","853,310,000","ساتنا","24915410305"
"6000000085","2000000223","09/29/2019","10:09:43","739688","305,130,000","پایا","98247872095"
"2000000120","9000000099","07/14/2019","7:38:23","751516","87,470,000","پایا","17519816992"
"6000000392","3000000477","12/15/2017","16:04:24","174862","829,970,000","ساتنا","32764414557"
"7000000167","1000000022","10/9/2017","11:18:30","719791","230,000","کارت به کارت","62003827103"
"4000000064","4000000091","05/25/2017","0:42:34","652603","210,000","کارت به کارت","70300799410"
"8000000156","7000000154","10/21/2017","3:35:34","315928","4,020,000","کارت به کارت","39606980405"
"2000000179","3000000345","6/2/2018","20:12:34","731997","158,270,000","پایا","63493430455"
"5000000464","4000000228","11/6/2017","10:03:09","757767","600,000","کارت به کارت","52020218605"
"3000000477","3000000089","01/13/2019","17:13:45","198467","81,770,000","پایا","58348247885"
"4000000382","6000000135","11/24/2019","10:24:33","225092","386,920,000","پایا","35741163085"
"8000000308","2000000235","09/21/2018","4:07:29","732576","900,000","کارت به کارت","52951373920"
"3000000339","6000000015","07/18/2018","14:00:28","647390","750,000","کارت به کارت","51611261474"
"3000000049","8000000082","1/11/2019","3:10:39","854435","423,000,000","پایا","96081157623"
"8000000253","1000000242","01/15/2018","16:17:44","412572","540,000","کارت به کارت","42631337779"
"5000000083","3000000437","06/21/2017","11:14:49","325942","27,810,000","کارت به کارت","66984781700"
"2000000193","1000000424","04/26/2019","9:58:12","784202","1,625,390,000","ساتنا","67095907837"
"3000000024","8000000072","8/3/2019","16:16:13","319170","6,360,000","پایا","33593344551"
"3000000206","2000000117","10/10/2017","22:39:25","631401","1,309,700,000","ساتنا","96213314219"
"2000000466","6000000135","1/7/2019","12:02:32","276538","820,000","کارت به کارت","84539862276"
"9000000497","3000000374","10/14/2018","0:16:58","782403","520,000","کارت به کارت","56007391716"
"4000000291","1000000360","04/15/2018","9:08:42","508369","1,254,320,000","ساتنا","70546270232"
"8000000262","6000000287","04/24/2019","3:54:54","429683","510,000","کارت به کارت","50723690524"
"1000000236","5000000311","07/29/2019","2:07:54","772602","1,451,210,000","ساتنا","52666286894"
"1000000242","5000000425","11/24/2017","23:01:26","311207","1,161,760,000","ساتنا","42622535258"
"3000000437","2000000433","08/15/2019","10:00:09","139889","50,000","کارت به کارت","31273408620"
"9000000220","3000000176","05/23/2019","14:10:04","255992","364,050,000","پایا","99151250355"
"6000000098","6000000395","5/6/2017","7:03:20","133832","293,030,000","پایا","48572012523"
"4000000148","8000000253","1/4/2017","1:09:19","813947","25,940,000","کارت به کارت","49098421477"
"6000000395","9000000422","01/25/2018","10:36:27","764658","3,850,000","کارت به کارت","25327767380"
"4000000423","8000000048","09/13/2018","8:38:31","908929","665,610,000","ساتنا","66964370714"
"4000000400","7000000204","06/26/2019","22:48:48","416146","6,970,000","پایا","94361500738"
"8000000266","6000000478","11/16/2018","15:45:59","396185","7,700,000","کارت به کارت","67514220851"
"4000000229","3000000068","5/3/2019","7:51:44","832790","1,394,860,000","ساتنا","71044962610"
"2000000364","3000000111","7/1/2017","0:33:02","490469","870,000","کارت به کارت","90634144297"
"4000000244","9000000435","6/4/2019","23:06:23","984213","350,000","کارت به کارت","29463309708"
"6000000094","5000000169","11/26/2019","6:06:48","723825","502,300,000","ساتنا","17437849398"
"5000000355","5000000047","05/16/2018","23:17:55","429233","9,110,000","پایا","18717253885"
"4000000092","3000000374","10/24/2019","22:26:03","696981","1,916,210,000","ساتنا","21658474353"
"8000000063","3000000385","6/1/2018","5:24:59","273854","260,000","کارت به کارت","82905814477"
"1000000317","2000000120","05/26/2018","16:30:18","195515","7,070,000","کارت به کارت","53293653959"
"8000000257","2000000469","3/10/2017","22:16:22","480161","140,000","کارت به کارت","39348257018"
"9000000128","9000000126","09/19/2018","5:11:40","827429","336,880,000","پایا","23873782610"
"9000000292","7000000040","10/12/2017","3:09:16","461987","220,000","کارت به کارت","45687337591"
"4000000316","2000000217","8/12/2019","5:25:28","841969","219,280,000","پایا","82512981063"
"7000000051","9000000182","09/16/2017","14:18:05","818485","250,000","کارت به کارت","84572979378"
"5000000141","2000000373","12/14/2018","17:59:51","750677","910,000","کارت به کارت","71910596351"
"2000000348","1000000451","5/11/2018","22:56:58","714423","5,100,000","پایا","20924178898"
"7000000026","7000000485","10/26/2018","13:20:13","710261","3,970,000","کارت به کارت","25410282470"
"8000000322","8000000262","11/24/2018","2:34:38","591593","25,050,000","کارت به کارت","28727727030"
"1000000267","7000000200","4/2/2017","8:34:43","338571","268,580,000","پایا","38671546084"
"7000000168","3000000049","04/18/2019","2:11:05","557191","290,000","کارت به کارت","11879077512"
"6000000387","4000000189","7/5/2019","20:58:51","801237","27,750,000","کارت به کارت","16803012859"
"3000000157","3000000214","01/22/2019","7:44:11","733357","118,760,000","پایا","80476355896"
"9000000393","4000000180","05/22/2019","0:35:28","373153","8,370,000","کارت به کارت","37477317505"
"7000000105","9000000431","10/17/2019","0:48:50","955401","9,930,000","پایا","21782962042"
"1000000130","7000000125","11/3/2019","18:42:01","987231","718,150,000","ساتنا","72417570855"
"7000000434","4000000428","2/3/2019","20:22:45","332343","4,050,000","کارت به کارت","91096609953"
"7000000414","5000000296","6/12/2019","13:23:42","420886","9,380,000","کارت به کارت","23698623695"
"9000000263","8000000055","3/7/2017","15:03:51","301542","1,438,690,000","ساتنا","70516339380"
"9000000220","3000000437","1/1/2017","12:49:16","190512","1,100,000","کارت به کارت","79935051459"
"8000000048","9000000490","07/16/2019","13:30:13","143463","50,000","کارت به کارت","60813570158"
"1000000081","1000000130","8/8/2019","19:57:10","939136","9,690,000","کارت به کارت","98139506339"
"2000000441","8000000055","6/4/2019","8:45:14","901333","11,570,000","کارت به کارت","17909477698"
"7000000225","8000000281","10/9/2018","11:59:08","912855","5,680,000","کارت به کارت","68094814341"
"2000000010","7000000297","04/27/2017","2:25:15","157977","1,119,820,000","ساتنا","48467034468"
"3000000111","7000000060","11/25/2019","2:35:27","141255","23,210,000","کارت به کارت","60617336272"
"1000000335","5000000269","12/29/2019","1:18:59","542531","3,860,000","کارت به کارت","24400663102"
"7000000051","6000000109","9/9/2017","12:52:14","920885","450,000","پایا","63140975749"
"7000000026","2000000243","08/19/2018","13:44:19","486972","162,930,000","پایا","48824781804"
"6000000478","6000000219","1/11/2017","15:41:15","644218","240,000","کارت به کارت","53359162867"
"3000000084","1000000080","06/15/2017","1:52:32","216375","327,570,000","پایا","71273005413"
"6000000392","3000000390","2/6/2018","13:59:50","497816","30,000","کارت به کارت","17151866637"
"8000000262","7000000154","02/23/2018","6:34:19","914352","1,826,030,000","ساتنا","52030036433"
"9000000487","6000000333","1/1/2018","6:24:41","170279","2,720,000","کارت به کارت","66927145081"
"6000000213","4000000430","10/18/2017","11:12:17","957006","1,030,000","پایا","92845630018"
"6000000386","8000000264","02/16/2018","15:44:20","339140","28,040,000","کارت به کارت","97767152316"
"6000000265","3000000172","04/29/2018","9:33:31","110079","7,210,000","پایا","91366698989"
"9000000397","4000000329","6/6/2017","11:03:37","954640","200,000","کارت به کارت","15412055343"
"4000000382","6000000098","11/22/2019","13:43:40","798410","913,300,000","ساتنا","89940476725"
"7000000270","1000000132","03/25/2018","9:05:37","384496","25,250,000","کارت به کارت","95537593148"
"5000000161","5000000315","06/23/2017","3:17:50","217918","310,000","کارت به کارت","34973445502"
"4000000320","2000000140","07/14/2018","5:03:28","714305","9,230,000","پایا","29303968217"
"4000000121","2000000436","10/18/2018","15:23:32","916476","980,000","کارت به کارت","13601813152"
"7000000327","4000000245","06/21/2019","22:33:20","888548","694,990,000","ساتنا","71404785873"
"9000000463","4000000251","01/14/2018","20:50:19","998082","8,360,000","کارت به کارت","96472374734"
"2000000140","1000000238","12/15/2018","8:44:57","124714","6,140,000","کارت به کارت","26301902953"
"5000000425","2000000469","09/16/2018","3:34:03","456964","790,000","کارت به کارت","54052010575"
"4000000064","3000000037","03/20/2017","14:00:09","998174","640,000","کارت به کارت","36458919924"
"2000000348","1000000282","9/3/2017","13:49:26","990835","21,560,000","کارت به کارت","67037158610"
"2000000366","6000000473","2/7/2019","2:27:22","592670","640,000","کارت به کارت","51607972113"
"9000000429","3000000288","02/28/2019","23:33:21","182410","700,000","کارت به کارت","95293764925"
"8000000496","4000000229","08/16/2018","8:29:36","838099","1,547,730,000","ساتنا","43116919537"
"7000000040","7000000224","05/26/2018","18:57:58","183887","1,384,400,000","ساتنا","97832435416"
"8000000137","3000000086","02/15/2018","13:30:21","189288","6,960,000","پایا","68668241652"
"2000000455","8000000055","3/6/2019","13:37:50","767617","8,690,000","کارت به کارت","42139799619"
"4000000329","7000000350","9/9/2018","16:16:59","753767","3,730,000","پایا","20326889396"
"1000000080","2000000340","01/29/2017","1:27:57","658641","1,424,990,000","ساتنا","87033536385"
"6000000056","4000000250","4/2/2018","22:09:15","360131","7,990,000","پایا","74867814854"
"3000000406","1000000319","04/21/2018","17:24:42","877669","170,000","کارت به کارت","89504685144"
"5000000394","1000000242","04/20/2019","10:29:51","456043","1,741,050,000","ساتنا","35095422667"
"4000000091","2000000364","05/27/2017","6:48:40","891683","6,550,000","پایا","15885819939"
"6000000333","8000000279","02/21/2018","16:30:49","701345","1,250,000","کارت به کارت","47791761109"
"2000000000","7000000444","10/16/2017","8:30:37","596179","22,830,000","کارت به کارت","25655233554"
"7000000168","9000000014","06/16/2019","2:24:55","634774","245,340,000","پایا","51844384695"
"9000000497","7000000051","05/18/2017","8:15:34","777735","558,120,000","ساتنا","78393053837"
"4000000449","5000000045","10/22/2018","8:37:40","400740","300,310,000","پایا","79032443191"
"3000000019","7000000472","3/4/2019","0:06:02","813843","266,790,000","پایا","25076067102"
"3000000377","9000000331","11/7/2018","23:34:04","187999","990,000","کارت به کارت","76946145744"
"1000000081","3000000475","10/25/2018","12:48:05","580046","20,000","کارت به کارت","41614004258"
"6000000386","4000000174","11/15/2018","16:45:12","316657","850,000","پایا","56071336122"
"6000000330","5000000074","3/5/2017","12:36:53","684135","460,000","کارت به کارت","47400027369"
"7000000376","7000000367","2/9/2018","1:21:44","772442","990,000","کارت به کارت","25219327824"
"6000000038","4000000428","10/19/2019","0:12:57","760421","8,260,000","کارت به کارت","29812543479"
"6000000094","5000000008","11/1/2018","16:04:13","251028","1,699,200,000","ساتنا","49216846716"
